company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
HongkongLand_USD,2018-07-18,7.25,934100.0,2018-07-17,7.19,1280100.0,0.05999999999999961,0.8344923504867816,-346000.0,-27.029138348566516,2018-06-20,7.21,2258500.0,0.040000000000000036,0.5547850208044388,-1324400.0,-58.64069072393181,2018-07-11,7.34,958500.0,-0.08999999999999986,-1.226158038147137,-24400.0,-2.5456442357850806
