company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
DBS,2018-07-18,25.86,3220000.0,2018-07-17,26.01,3926400.0,-0.15000000000000213,-0.5767012687427994,-706400.0,-17.991035044824777,2018-06-20,27.01,4236400.0,-1.1500000000000021,-4.257682339874128,-1016400.0,-23.992068737607404,2018-07-11,26.01,5468900.0,-0.15000000000000213,-0.5767012687427994,-2248900.0,-41.12161494998994
