company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
Ascendas_Reit,2018-07-18,2.72,8106300.0,2018-07-17,2.7,14374500.0,0.020000000000000018,0.7407407407407414,-6268200.0,-43.60638630908901,2018-06-20,2.61,7844100.0,0.11000000000000032,4.2145593869731925,262200.0,3.3426396909779323,2018-07-11,2.71,7969700.0,0.010000000000000231,0.3690036900369089,136600.0,1.713991743729375
