company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
Venture,2018-07-18,16.89,2935800.0,2018-07-17,17.03,4389400.0,-0.14000000000000057,-0.8220786846741077,-1453600.0,-33.11614343646057,2018-06-20,18.21,5215200.0,-1.3200000000000003,-7.248764415156509,-2279400.0,-43.70685687988956,2018-07-11,16.67,2328200.0,0.21999999999999886,1.319736052789435,607600.0,26.097414311485267
