company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
CityDev,2018-07-18,9.78,2618300.0,2018-07-17,9.64,2492600.0,0.1399999999999988,1.4522821576763358,125700.0,5.042927064109765,2018-06-20,11.25,1524400.0,-1.4700000000000006,-13.066666666666674,1093900.0,71.75938073996326,2018-07-11,9.59,4293300.0,0.1899999999999995,1.981230448383728,-1675000.0,-39.01427806116507
