company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
Jardine_C&C,2018-07-18,32.16,143800.0,2018-07-17,32.16,119500.0,0.0,0.0,24300.0,20.334728033472803,2018-06-20,33.12,268000.0,-0.9600000000000009,-2.898550724637684,-124200.0,-46.34328358208955,2018-07-11,32.0,197650.0,0.1599999999999966,0.49999999999998934,-53850.0,-27.245130280799394
