company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
HPH_Trust_USD,2018-07-18,0.275,14032000.0,2018-07-17,0.28,10735400.0,-0.0050000000000000044,-1.785714285714287,3296600.0,30.70775192354267,2018-06-20,0.295,19783500.0,-0.019999999999999962,-6.77966101694914,-5751500.0,-29.072206636843834,2018-07-11,0.28,5785500.0,-0.0050000000000000044,-1.785714285714287,8246500.0,142.53737792757758
