company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
CapitaCom_Trust,2018-07-18,1.76,12024500.0,2018-07-17,1.74,13549700.0,0.020000000000000018,1.1494252873563229,-1525200.0,-11.256337778696206,2018-06-20,1.65,9963200.0,0.1100000000000001,6.666666666666673,2061300.0,20.689136020555647,2018-07-11,1.74,18946800.0,0.020000000000000018,1.1494252873563229,-6922300.0,-36.535457174826355
