company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
Keppel_Corp,2018-07-18,6.85,6261400.0,2018-07-17,6.68,3434800.0,0.16999999999999993,2.5449101796407176,2826600.0,82.29300104809596,2018-06-20,7.12,4834600.0,-0.27000000000000046,-3.7921348314606806,1426800.0,29.512265751044552,2018-07-11,6.72,2922100.0,0.1299999999999999,1.9345238095238078,3339300.0,114.27740323739776
