company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
SATS,2018-07-18,5.07,1618600.0,2018-07-17,5.08,1915300.0,-0.009999999999999787,-0.1968503937007832,-296700.0,-15.491045789171409,2018-06-20,4.87,1597900.0,0.20000000000000018,4.106776180698155,20700.0,1.2954502784905186,2018-07-11,5.16,1922100.0,-0.08999999999999986,-1.744186046511625,-303500.0,-15.790021330836066
