company_name_no_spaces,most_recent_date,most_recent_price,most_recent_volume,one_day_before_date,one_day_before_price,one_day_before_volume,one_day_price_change,one_day_price_change_pct,one_day_volume_change,one_day_volume_change_pct,one_month_before_date,one_month_before_price,one_month_before_volume,one_month_price_change,one_month_price_change_pct,one_month_volume_change,one_month_volume_change_pct,one_week_before_date,one_week_before_price,one_week_before_volume,one_week_price_change,one_week_price_change_pct,one_week_volume_change,one_week_volume_change_pct
Sembcorp_Ind,2018-07-18,2.62,2348600.0,2018-07-17,2.61,3275600.0,0.010000000000000231,0.3831417624521162,-927000.0,-28.30015874954207,2018-06-20,2.79,3378900.0,-0.16999999999999993,-6.093189964157704,-1030300.0,-30.492172008641866,2018-07-11,2.68,3179200.0,-0.06000000000000005,-2.2388059701492558,-830600.0,-26.126069451434326
