date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2018-04-17,61.2,61.24,60.35,60.67,60.67,382100.0,0.0,1.0
2018-04-16,61.99,62.0,61.5,61.5,61.5,241700.0,0.0,1.0
2018-04-13,61.5,61.96,61.5,61.73,61.73,197500.0,0.0,1.0
2018-04-12,61.5,61.74,61.33,61.5,61.5,244000.0,0.0,1.0
2018-04-11,61.55,61.97,61.5,61.56,61.56,252200.0,0.0,1.0
2018-04-10,61.62,61.62,61.13,61.33,61.33,326000.0,0.0,1.0
2018-04-09,61.5,62.0,61.35,61.57,61.57,169200.0,0.0,1.0
2018-04-06,62.54,62.54,61.87,61.92,61.92,114800.0,0.0,1.0
2018-04-05,62.12,62.27,61.7,62.0,62.0,123700.0,0.0,1.0
2018-04-04,62.37,62.57,62.01,62.11,62.11,112900.0,0.0,1.0
2018-04-03,62.19,62.38,61.71,62.0,62.0,159300.0,0.0,1.0
2018-04-02,61.91,62.19,61.84,62.16,62.16,39300.0,0.0,1.0
2018-03-29,61.99,62.25,61.51,61.62,61.62,226400.0,0.0,1.0
2018-03-28,61.72,61.95,61.5,61.7,61.7,87300.0,0.0,1.0
2018-03-27,61.53,61.83,61.53,61.7,61.7,154400.0,0.0,1.0
2018-03-26,61.42,61.72,61.07,61.5,61.5,132900.0,0.0,1.0
2018-03-23,60.85,61.3,60.7,61.14,61.14,151700.0,0.0,1.0
2018-03-22,61.92,61.99,61.21,61.62,61.62,233300.0,0.0,1.0
2018-03-21,61.61,61.88,61.36,61.5,60.3,234700.0,0.0,1.0
2018-03-20,62.8,62.82,62.42,62.64,60.2412,156500.0,0.0,1.0
2018-03-19,62.48,63.02,62.3,62.64,60.2412,158900.0,0.0,1.0
2018-03-16,62.5,62.51,62.02,62.23,59.8469,326900.0,0.0,1.0
2018-03-15,63.0,63.12,62.57,62.78,60.3758,221000.0,0.0,1.0
2018-03-14,63.6,63.6,62.79,62.95,60.5393,150100.0,0.0,1.0
2018-03-13,63.7,63.99,63.32,63.53,61.0971,206800.0,0.0,1.0
2018-03-12,64.0,64.99,63.63,64.72,62.2415,132200.0,0.0,1.0
2018-03-09,62.81,63.07,62.0,62.81,60.4047,191000.0,0.0,1.0
2018-03-08,62.62,63.08,62.11,62.8,60.395,141500.0,0.0,1.0
2018-03-07,63.35,63.35,61.85,62.0,59.6257,268400.0,0.0,1.0
2018-03-06,63.25,63.3,62.72,63.19,60.7701,182800.0,0.0,1.0
2018-03-05,62.94,63.16,61.95,62.37,59.9815,184100.0,0.0,1.0
2018-03-02,63.55,63.72,63.05,63.24,60.8182,84700.0,0.0,1.0
2018-03-01,65.0,65.08,63.54,63.61,61.174,196879.0,0.0,1.0
2018-02-28,65.44,65.44,64.82,65.15,62.6551,373200.0,0.0,1.0
2018-02-27,62.41,64.59,62.41,63.75,61.3087,255200.0,0.0,1.0
2018-02-26,62.0,62.86,62.0,62.5,60.1065,183000.0,0.0,1.0
2018-02-23,62.0,62.55,62.0,62.12,59.7411,206700.0,0.0,1.0
