date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2018-03-09,28.36,28.36,28.02,28.13,27.5786,3171500.0,0.0,1.0
2018-03-08,28.15,28.28,28.11,28.23,27.6767,3616000.0,0.0,1.0
2018-03-07,28.35,28.4,28.09,28.09,27.5394,4696400.0,0.0,1.0
2018-03-06,28.3,28.55,28.3,28.55,27.9904,6277760.0,0.0,1.0
2018-03-05,28.55,28.58,27.85,28.0,27.4512,6137800.0,0.0,1.0
2018-03-02,28.45,28.59,28.18,28.41,27.8531,4186100.0,0.0,1.0
2018-03-01,28.6,28.8,28.36,28.8,28.2355,7181600.0,0.0,1.0
2018-02-28,29.29,29.29,28.4,28.7,28.1374,12165653.0,0.0,1.0
2018-02-27,29.6,29.7,29.02,29.06,28.4904,6435600.0,0.0,1.0
2018-02-26,29.71,29.71,29.57,29.63,29.0492,4002600.0,0.0,1.0
2018-02-23,29.2,29.71,29.2,29.59,29.01,6710100.0,0.0,1.0
