date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2018-03-28,3.06,3.07,3.03,3.03,3.0111,3326500.0,0.0,1.0
2018-03-27,3.08,3.11,3.06,3.07,3.0509,3232600.0,0.0,1.0
2018-03-26,3.02,3.09,3.02,3.05,3.031,6906000.0,0.0,1.0
2018-03-23,3.04,3.06,3.01,3.04,3.0211,5067900.0,0.0,1.0
2018-03-22,3.1,3.14,3.07,3.09,3.0707,3945800.0,0.0,1.0
2018-03-21,3.08,3.11,3.07,3.07,3.0509,1997000.0,0.0,1.0
2018-03-20,3.04,3.08,3.02,3.07,3.0509,3689700.0,0.0,1.0
2018-03-19,3.07,3.07,3.03,3.05,3.031,3397600.0,0.0,1.0
2018-03-16,3.09,3.09,3.07,3.09,3.0707,2538700.0,0.0,1.0
2018-03-15,3.07,3.1,3.06,3.08,3.0608,3322600.0,0.0,1.0
2018-03-14,3.09,3.1,3.05,3.09,3.0707,4114700.0,0.0,1.0
2018-03-13,3.08,3.09,3.05,3.09,3.0707,2312700.0,0.0,1.0
2018-03-12,3.09,3.13,3.08,3.09,3.0707,2562300.0,0.0,1.0
2018-03-09,3.09,3.11,3.06,3.06,3.0409,2423200.0,0.0,1.0
2018-03-08,3.07,3.1,3.06,3.09,3.0707,2607600.0,0.0,1.0
2018-03-07,3.04,3.12,3.04,3.06,3.0409,4278600.0,0.0,1.0
2018-03-06,3.07,3.09,3.05,3.08,3.0608,2972500.0,0.0,1.0
2018-03-05,3.12,3.12,3.0,3.02,3.0012,7489200.0,0.0,1.0
2018-03-02,3.12,3.13,3.1,3.12,3.1006,4862500.0,0.0,1.0
2018-03-01,3.17,3.18,3.13,3.17,3.1502,4453900.0,0.0,1.0
2018-02-28,3.2,3.22,3.18,3.2,3.1801,4947800.0,0.0,1.0
2018-02-27,3.21,3.27,3.2,3.22,3.1999,6640000.0,0.0,1.0
2018-02-26,3.23,3.23,3.17,3.2,3.1801,7376300.0,0.0,1.0
2018-02-23,3.2,3.27,3.18,3.24,3.2198,6600300.0,0.0,1.0
